TemplateName,Category,Language,HeaderFormat,SentAt,Result,MetaResponse,Error,MediaUrlImage,MediaUrlVideo,MediaUrlDocument
"marketing_image_cta_qr_footer_coupon_vars_7617","MARKETING","en_US","IMAGE","2026-02-27T07:46:56.697Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSN0Q4M0FERDVDOTE3RDY3MzczAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_footer_promo_novars_2434","MARKETING","en_US","IMAGE","2026-02-27T07:46:58.644Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNTU5QjFERjVEREJBMDYxQUU1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_footer_promo_novars_8267","MARKETING","en_US","IMAGE","2026-02-27T07:47:00.418Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNkRERkE4NjNCMEYwMzNCNzVBAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_footer_coupon_novars_4872","MARKETING","en_US","IMAGE","2026-02-27T07:47:02.200Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSOTgwNTEyRDEwNkFEOUVCQ0FCAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_none_nofooter_promo_vars_9429","MARKETING","en_US","IMAGE","2026-02-27T07:47:04.090Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSODNBMjQ1QjU2QTMwRjM5QzQ2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_none_nofooter_promo_novars_6597","MARKETING","en_US","IMAGE","2026-02-27T07:47:05.932Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSOTIzRTVCRjUwNzJEQ0I2NDI0AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_quick_reply_nofooter_promo_vars_2829","MARKETING","en_US","IMAGE","2026-02-27T07:47:07.810Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSM0ZBOEYxOTg3QjExNzg0MENEAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_quick_reply_nofooter_promo_novars_9705","MARKETING","en_US","IMAGE","2026-02-27T07:47:09.668Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNDQzNzE4OUVGRjQ4REZERTIwAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_vars_5440","MARKETING","en_US","IMAGE","2026-02-27T07:47:11.565Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNkMwMUI0RDlFQzBEREJGRTY2AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_vars_2606","MARKETING","en_US","IMAGE","2026-02-27T07:47:13.406Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMkUwNjVDNzBBQzdGNjlFQTZFAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_coupon_vars_0717","MARKETING","en_US","IMAGE","2026-02-27T07:47:15.239Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzE1RTY3RjFCM0NGMEI0M0E0AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_novars_5408","MARKETING","en_US","IMAGE","2026-02-27T07:47:17.158Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMDRGNUYyRUNCRDIxNzg2QzE1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_promo_novars_0391","MARKETING","en_US","IMAGE","2026-02-27T07:47:18.997Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNTA1NkYyNjhDNTZEMTVFRkRGAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_nofooter_coupon_novars_4970","MARKETING","en_US","IMAGE","2026-02-27T07:47:21.208Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMzIxQTg4OTRBOUZENzA0MkEyAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_vars_0358","MARKETING","en_US","IMAGE","2026-02-27T07:47:23.064Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNTkyNEY1NDI4RkZBQzAyODI4AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_vars_9059","MARKETING","en_US","IMAGE","2026-02-27T07:47:24.972Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzkwNEZCMERCRUVFOTQ1MTM1AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_coupon_vars_6975","MARKETING","en_US","IMAGE","2026-02-27T07:47:26.897Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSMDc1Q0UwMEQ4M0M5RDg5MjRDAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_novars_1965","MARKETING","en_US","IMAGE","2026-02-27T07:47:28.756Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRTE2NjBGN0VCNDVDQzEyREE0AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_promo_novars_6880","MARKETING","en_US","IMAGE","2026-02-27T07:47:30.649Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNzM1NzdEODBGQjk0NTI4NDlBAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_image_cta_qr_nofooter_coupon_novars_1795","MARKETING","en_US","IMAGE","2026-02-27T07:47:32.520Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRkIxODk5QThCRTJGNUYzRkY3AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_none_footer_promo_vars_7632","MARKETING","en_US","VIDEO","2026-02-27T07:47:34.360Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSN0M1NDIwQ0IxM0VCQzRBNkQ5AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_none_footer_promo_novars_5314","MARKETING","en_US","VIDEO","2026-02-27T07:47:36.391Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""A6wCLFRGN5UzrGkcKOAN2gc""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_quick_reply_footer_promo_vars_0187","MARKETING","en_US","VIDEO","2026-02-27T07:47:38.248Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSNUI4NUI4MThCNUEwNkNEOTVEAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_quick_reply_footer_promo_novars_6396","MARKETING","en_US","VIDEO","2026-02-27T07:47:40.132Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AG3afBLJleoGbdI2L1dubWU""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_promo_vars_0365","MARKETING","en_US","VIDEO","2026-02-27T07:47:41.728Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AUgImtGWhfwI9otcScmUENa""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_promo_vars_7330","MARKETING","en_US","VIDEO","2026-02-27T07:47:43.339Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AULofWAaZjDunDkXHehasKR""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_coupon_vars_4498","MARKETING","en_US","VIDEO","2026-02-27T07:47:44.944Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSQzg0NDUxRTdBOUZCQTZFODQ5AA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_promo_novars_0232","MARKETING","en_US","VIDEO","2026-02-27T07:47:46.981Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AFpTxtWXlr7WNN7ldWGZEX7""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_promo_novars_3813","MARKETING","en_US","VIDEO","2026-02-27T07:47:48.586Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""Ac2Q440B350FcG8QhjRzygp""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_footer_coupon_novars_8423","MARKETING","en_US","VIDEO","2026-02-27T07:47:50.210Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSRjJCNEIwM0YxRTlCOTRCMTExAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_promo_vars_3850","MARKETING","en_US","VIDEO","2026-02-27T07:47:52.306Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AHFzaK2UY42aiUiXLyGCnCH""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_promo_vars_0711","MARKETING","en_US","VIDEO","2026-02-27T07:47:53.916Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""ABdYLkQkKtiS9BB-UL4JmXD""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_coupon_vars_8904","MARKETING","en_US","VIDEO","2026-02-27T07:47:55.504Z","SENT","{""messaging_product"":""whatsapp"",""contacts"":[{""input"":""919182151640"",""wa_id"":""919182151640""}],""messages"":[{""id"":""wamid.HBgMOTE5MTgyMTUxNjQwFQIAERgSM0Y2OTY5QURGQTgxRDVCNTBBAA=="",""message_status"":""accepted""}]}","","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_promo_novars_3204","MARKETING","en_US","VIDEO","2026-02-27T07:47:57.528Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""Avnu-tiXmijNC_nVdtCLj7x""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_promo_novars_7915","MARKETING","en_US","VIDEO","2026-02-27T07:47:59.098Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""AK8TYdSMcbDRfEFXqCRHWTM""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
"marketing_video_cta_qr_footer_coupon_novars_2932","MARKETING","en_US","VIDEO","2026-02-27T07:48:00.688Z","FAILED","","{""message"":""(#131056) (Business Account, Consumer Account) pair rate limit hit"",""type"":""OAuthException"",""code"":131056,""error_data"":{""messaging_product"":""whatsapp"",""details"":""Message failed to send because there were too many messages sent from this phone number to the same phone number in a short period of time.""},""fbtrace_id"":""A1WIwsra12OFNJCNiu5ALKv""}","https://res.cloudinary.com/dkkiwk2ty/image/upload/v1772178288/whatsapp_media/template-qa-image-1772178287743.png","https://res.cloudinary.com/dkkiwk2ty/video/upload/v1772178291/whatsapp_media/template-qa-video-1772178289957.mp4","https://res.cloudinary.com/dkkiwk2ty/raw/upload/v1772178293/whatsapp_media/template-qa-document-1772178292619.pdf"
